"plotcode","country","surveydate1","surveydate2","longitude_generalised","latitude_generalised","management2"
"843619105842","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.1181282091093,61.6326094980118,0
"843619110840","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.1106550983802,61.6402619747923,0
"843619305840","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.0940177974491,61.6276553705235,0
"843619310840","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.0921565630635,61.6354244124642,0
"843619405840","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.120136172317,61.6372624878691,0
"843619410840","Sweden","2004-06-17 00:00:00","2009-06-10 00:00:00",16.1066742620328,61.6367400110909,0
"843620105842","Sweden","2004-07-26 00:00:00","2009-09-05 00:00:00",16.2712398912714,61.6641198422199,0
"843621105841","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.5015337185559,61.7271806298163,0
"843621105842","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4834566634859,61.7128769594033,1
"843621110840","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4784638381999,61.7093642526849,0
"843621205840","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.5078297658095,61.7191649758891,0
"843621305840","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4670013144586,61.7107015694424,1
"843621310840","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4717873648535,61.7266188277584,1
"843621405841","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4998482743775,61.723534780324,0
"843621410840","Sweden","2004-06-16 00:00:00","2009-09-29 00:00:00",16.4879907515607,61.7438800556478,1
"843622105840","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8859496761563,61.594277411505,1
"843622110840","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8577637351895,61.5987414167987,0
"843622210840","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.86248341895,61.5969799946192,1
"843622305842","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8640152248936,61.5671144071846,1
"843622310991","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8566779245973,61.5853755856268,0
"843622310992","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8427924723302,61.5866810993629,0
"843622405840","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8514512855265,61.5854012475921,0
"843622410840","Sweden","2004-07-22 00:00:00","2009-09-10 00:00:00",16.8708426079545,61.594495302129,1
"843623110840","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0728408274791,61.6361564942488,0
"843623210840","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0522123333476,61.6387619163294,0
"843623305041","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0715536952002,61.6206906159347,0
"843623310840","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0292828203782,61.6393906245512,0
"843623405840","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0322511995758,61.6410590861681,0
"843623410840","Sweden","2004-06-19 00:00:00","2009-06-11 00:00:00",17.0632804031775,61.6216589712501,0
"843624105841","Sweden","2004-07-15 00:00:00","2009-06-03 00:00:00",17.2112322991152,61.6947268576009,0
"843624105842","Sweden","2004-07-15 00:00:00","2009-06-03 00:00:00",17.2362742889336,61.6744949756753,0
"843624310841","Sweden","2004-07-15 00:00:00","2009-06-03 00:00:00",17.1993842228102,61.6630977097064,0
"843624410840","Sweden","2004-07-15 00:00:00","2009-06-03 00:00:00",17.2329353281707,61.6854611392546,0
"843626105840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7832555044716,61.7574734776394,0
"843626110840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7872059237496,61.7771911411226,0
"843626205840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.8035089691378,61.7577475369568,0
"843626210840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7804616100855,61.7563253550354,0
"843626310840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7866112189877,61.7700947514261,0
"843626405840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7868111737124,61.7803396697389,0
"843626410840","Sweden","2004-07-11 00:00:00","2009-06-27 00:00:00",14.7699480142224,61.7780272954163,0
"843627105840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7416716047969,61.7517230890728,0
"843627110840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7304151570371,61.7799189304485,0
"843627205840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7321188805067,61.7847945413925,1
"843627210840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.716888689582,61.7568870561814,0
"843627305840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7199746675937,61.7604979891061,0
"843627310841","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7179242237627,61.7836971926545,0
"843627310842","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7274665804745,61.7679819067922,0
"843627405840","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.6945491844539,61.7604959077143,0
"843627410891","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7228670956258,61.7810833960864,0
"843627410892","Sweden","2004-06-21 00:00:00","2009-09-03 00:00:00",15.7232144468211,61.7937521616458,0
"843628105840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5358796237575,62.1699477276333,1
"843628205840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5392221266257,62.169652048281,0
"843628210840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5361691675373,62.1666109558826,0
"843628305840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5345441907773,62.1708019035398,1
"843628310040","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.4915161898511,62.1832895810245,0
"843628405840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5217157695389,62.1975589727332,1
"843628410840","Sweden","2004-09-17 00:00:00","2009-08-25 00:00:00",15.5341506021336,62.1961050353234,0
"843629105040","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6703382529235,61.7882722298882,1
"843629110040","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6931453438807,61.7674610676877,0
"843629205040","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6805128130628,61.7742952068596,0
"843629210840","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6813821316734,61.739688427451,0
"843629305840","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6680640621666,61.7606443481644,1
"843629310840","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6683346055377,61.7700085615738,0
"843629405951","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6821916099639,61.767966502804,0
"843629405952","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.6921212281532,61.7865099355088,0
"843629410840","Sweden","2004-06-18 00:00:00","2009-09-18 00:00:00",16.669937122258,61.7815492261408,1
"843630105992","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.9065282105476,62.0301168585103,1
"843630205840","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.9290706919107,62.0450848198556,1
"843630210840","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.9416509105538,62.0248968828204,0
"843630305840","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.893740950893,62.0433917926707,0
"843630310890","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.9196405656991,62.0433213496599,0
"843630410840","Sweden","2004-08-05 00:00:00","2009-08-27 00:00:00",15.9233601836787,62.0402388922315,0
"843631105840","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.0881233417693,62.1001620671253,0
"843631110840","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.1553716585361,62.0976066275425,0
"843631210840","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.1256489763319,62.093240637893,0
"843631305841","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.1290310042008,62.0836211390673,0
"843631310840","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.1206672627823,62.054311652256,0
"843631410841","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.0933863775296,62.0933271034462,0
"843631410842","Sweden","2004-06-02 00:00:00","2009-09-27 00:00:00",16.0832490030874,62.0774779718562,0
"843633110840","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.5064715471832,62.2024137547188,0
"843633205842","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.5165432364625,62.1605326435821,0
"843633305841","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.469651552124,62.1664723745994,0
"843633305842","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.5284383464693,62.1728640602359,0
"843633310840","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.4537004378152,62.172080139932,0
"843633405041","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.4623476585812,62.1677610998213,0
"843633410841","Sweden","2004-06-05 00:00:00","2009-09-28 00:00:00",16.460177135281,62.1953647322598,0
"843634105840","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8696945404942,62.0164450565704,1
"843634110841","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.883589808985,62.0616443315301,0
"843634110842","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8858840992049,62.0538262824647,0
"843634205840","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8641926810267,62.0539246434929,0
"843634210841","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.9140122025819,62.034451186626,0
"843634210842","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8753740938826,62.0512742229499,0
"843634305840","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8672988935236,62.0443644201572,1
"843634310841","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8359404661667,62.0424084365891,0
"843634310842","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8474618301393,62.0500012240783,0
"843634405840","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.8708757397019,62.0556824384344,0
"843634410840","Sweden","2004-07-28 00:00:00","2009-09-06 00:00:00",16.862559413069,62.0534167045726,0
"843635105840","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0933651576583,62.0891034414795,0
"843635110891","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0579487741514,62.0868922527202,0
"843635110892","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0675433900051,62.0654991095183,0
"843635205840","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.079867399561,62.0673711324832,0
"843635210841","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0793218147552,62.0595067005179,0
"843635305840","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0647005946701,62.1009464945917,1
"843635310040","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0795508005786,62.057849896808,0
"843635405840","Sweden","2004-06-04 00:00:00","2009-09-26 00:00:00",17.0687319816898,62.0892671403308,0
"843636105841","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2690783522597,62.1304769559363,0
"843636110840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2420151803212,62.1452599760777,1
"843636205840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2419636301715,62.1217884367306,0
"843636210840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2376693394838,62.1480063208201,0
"843636305840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2705544586377,62.1363839462615,0
"843636310840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2829107308798,62.1154575763931,0
"843636405840","Sweden","2004-07-27 00:00:00","2009-09-07 00:00:00",17.2393570333136,62.1262076392288,0
"843637105840","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7585948822233,62.2221753485461,1
"843637110840","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7112675166032,62.2239952617276,0
"843637210840","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7456327649177,62.2206257642953,0
"843637305840","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7411569569731,62.2012836738789,0
"843637310840","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7125740926636,62.2000789695626,0
"843637410841","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.7243192975262,62.245875274447,0
"843637410842","Sweden","2004-06-03 00:00:00","2009-08-26 00:00:00",15.725716100587,62.2227393576359,0
"844501104841","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.7958698927131,56.348762438033,1
"844501108840","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.8178265034981,56.3323835516883,0
"844501204840","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.8470932046872,56.3129234609783,0
"844501208840","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.82560572938,56.335381439669,0
"844501304841","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.841134769253,56.349530533153,1
"844501308841","Sweden","2004-06-21 00:00:00","2009-09-15 00:00:00",15.8126759042836,56.3441996780084,1
"844502108890","Sweden","2004-09-08 00:00:00","2009-08-19 00:00:00",14.0525863913439,56.578122476213,0
"844502204842","Sweden","2004-09-08 00:00:00","2009-08-19 00:00:00",14.0299757916065,56.587651132348,1
"844502208892","Sweden","2004-09-08 00:00:00","2009-08-19 00:00:00",14.0484064220569,56.6024729570554,0
"844502304842","Sweden","2004-09-08 00:00:00","2009-08-19 00:00:00",14.0204059163521,56.5752185424108,1
"844502404840","Sweden","2004-09-08 00:00:00","2009-08-19 00:00:00",14.0427400480872,56.6047778384311,1
"844504104840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6842397278245,56.6927521122269,0
"844504108840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6918322432185,56.6790232827461,1
"844504204840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.7064714845363,56.6911688279143,1
"844504208841","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6873026826689,56.6629478424531,1
"844504208842","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.7038545883857,56.699536037087,1
"844504304840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.7185083615196,56.6832142138203,1
"844504308840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6989050750766,56.687586240593,0
"844504404841","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.7168892533798,56.7012747000073,1
"844504404842","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6912021271857,56.7004160310126,0
"844504408840","Sweden","2004-05-26 00:00:00","2009-09-01 00:00:00",13.6839389278316,56.6804091964415,0
"844505104040","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5036910976681,56.7387459358891,0
"844505108840","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5378208981705,56.7506230960366,0
"844505204840","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5581027459008,56.7371723700045,1
"844505208840","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5445160544985,56.7240462954009,0
"844505308041","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.537694611634,56.7195928670005,1
"844505404840","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5079713506359,56.7211641218503,1
"844505408840","Sweden","2004-08-05 00:00:00","2009-09-30 00:00:00",13.5263788469882,56.7241276704795,1
"844506104840","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3836538769448,56.7591987683686,0
"844506108840","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3801264541708,56.7620884960814,0
"844506204840","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.374549670505,56.7914367739096,1
"844506208841","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3855432567419,56.7632565497365,0
"844506208842","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3804225149655,56.7727141500515,0
"844506304840","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3624752998993,56.7628987908827,0
"844506404841","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3628593441095,56.7404389140935,0
"844506404842","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3651240210841,56.756938812663,1
"844506408840","Sweden","2004-05-12 00:00:00","2009-09-03 00:00:00",13.3730630104236,56.7710420249912,1
"844507104840","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.9251510657789,56.4682898928759,0
"844507108840","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.9361545578969,56.4819747808984,0
"844507208840","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.944587866539,56.4860605333437,1
"844507304840","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.9414380163908,56.4831603470326,1
"844507308840","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.9198071605468,56.4853053391815,0
"844507404951","Sweden","2004-06-30 00:00:00","2009-09-09 00:00:00",14.938870719452,56.488454586818,1
"844508104840","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7476935574949,56.5272330439562,0
"844508108841","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7869819400776,56.525255353365,0
"844508204840","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7838609683815,56.4953135253414,0
"844508304840","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7665167386136,56.4912877469612,0
"844508308041","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7697074183188,56.5238189061349,0
"844508404840","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7445256625154,56.5389767282009,0
"844508408840","Sweden","2004-09-01 00:00:00","2009-08-04 00:00:00",14.7692600868588,56.5399158728818,0
"844509104840","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.5900669385909,56.5691783940754,1
"844509208840","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.6145871600633,56.5405493142538,0
"844509304841","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.6069989711064,56.5399273210865,0
"844509304842","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.593807885115,56.551477658815,1
"844509308840","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.6014202741926,56.5772783605652,1
"844509404840","Sweden","2004-08-12 00:00:00","2009-09-10 00:00:00",14.5980645558666,56.5791468225774,0
"844510104840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4604806135673,56.6166725051758,1
"844510108890","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4428210672203,56.6204390134779,1
"844510204840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4383191111948,56.6129823956331,1
"844510208840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4206263486893,56.5955108631914,1
"844510308840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4131504790894,56.6061519846263,0
"844510404840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4524873411648,56.5886212397112,0
"844510408840","Sweden","2004-08-17 00:00:00","2009-08-20 00:00:00",14.4073331911462,56.6132775219094,0
"844511108952","Sweden","2004-08-19 00:00:00","2009-09-04 00:00:00",14.2891187077882,56.6563048097343,1
"844511204841","Sweden","2004-08-19 00:00:00","2009-09-04 00:00:00",14.2992456102961,56.6322386858671,0
"844511304842","Sweden","2004-08-19 00:00:00","2009-09-04 00:00:00",14.2662464308049,56.6422728930387,0
"844511308840","Sweden","2004-08-19 00:00:00","2009-09-04 00:00:00",14.2524712078735,56.6319308953146,1
"844512104840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6725914080009,56.634130921781,1
"844512108840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.651226121231,56.6017803047455,0
"844512204840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6468246073966,56.6086719629301,0
"844512208840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6493998014875,56.6173254710274,1
"844512304840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6659957848301,56.5924067000463,0
"844512308840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6393881950727,56.5893607063857,1
"844512404840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6385066787229,56.6145909040142,0
"844512408840","Sweden","2004-08-25 00:00:00","2009-08-06 00:00:00",15.6166525591967,56.6381717409994,1
"844513104840","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.5019738917135,56.663413571116,1
"844513108841","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.5299122576955,56.6695525053055,0
"844513204840","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.4784011499043,56.6759795358374,1
"844513304840","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.5067745593116,56.6696443447153,0
"844513308840","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.511418924365,56.6453745137359,0
"844513404840","Sweden","2004-06-23 00:00:00","2009-09-16 00:00:00",15.490124405991,56.6431683681759,1
"844515108040","Sweden","2004-06-10 00:00:00","2009-09-17 00:00:00",15.1661846020564,56.7360422368568,1
"844515208840","Sweden","2004-06-10 00:00:00","2009-09-17 00:00:00",15.1745588564234,56.7422795415551,0
"844516104841","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",14.9973733892388,56.8088024646932,1
"844516104842","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",15.0299096602724,56.7804524731046,1
"844516108840","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",15.0226265990349,56.797714308248,1
"844516204840","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",15.0216807970517,56.7715551827775,1
"844516208841","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",14.9993451599747,56.8079718579695,0
"844516304840","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",14.9974691001652,56.7713094925155,0
"844516308040","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",15.011574181942,56.7658257278552,0
"844516404840","Sweden","2004-05-27 00:00:00","2009-07-22 00:00:00",14.990224589425,56.7906039273464,1
"844519404840","Sweden","2004-07-15 00:00:00","2009-09-16 00:00:00",16.2429516154005,56.5809032982263,0
"844520104840","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0743644106818,56.6027115837678,0
"844520204893","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.037687373386,56.6053418179128,0
"844520208840","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0505951949406,56.6171226620651,1
"844520304840","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0615248291644,56.6142562688975,1
"844520308841","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0656557333438,56.5868777891703,0
"844520308842","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.046685902945,56.620823623928,0
"844520404841","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0920287707736,56.6190521931243,0
"844520404842","Sweden","2004-08-26 00:00:00","2009-08-07 00:00:00",16.0826935922141,56.626884221732,0
"844521104840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.9331807177918,56.6705487167859,0
"844521204840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.9064017371542,56.6529298448745,0
"844521208840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.893075066362,56.6601195377344,0
"844521304840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.8745532514978,56.6617337924977,1
"844521308840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.9210419784215,56.6659208367091,1
"844521404891","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.8702542846849,56.6328174467966,1
"844521404892","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.8842757685602,56.6755488201362,1
"844521408840","Sweden","2004-06-15 00:00:00","2009-07-21 00:00:00",15.8978587357462,56.6587158328269,1
"844522104040","Sweden","2004-05-17 00:00:00","2009-08-05 00:00:00",16.6438171982551,56.7927250694558,0
"844522304840","Sweden","2004-05-17 00:00:00","2009-08-05 00:00:00",16.6420879691335,56.791579324321,0
"844522308840","Sweden","2004-05-17 00:00:00","2009-08-05 00:00:00",16.645620168205,56.774479687437,0
"844522404840","Sweden","2004-05-17 00:00:00","2009-08-05 00:00:00",16.6363063347535,56.7743925498741,0
"844522408840","Sweden","2004-05-17 00:00:00","2009-08-05 00:00:00",16.6360651630052,56.7875543195742,0
"844523104840","Sweden","2004-08-16 00:00:00","2009-09-07 00:00:00",14.0080427826102,56.8129438940405,1
"844523204840","Sweden","2004-08-16 00:00:00","2009-09-07 00:00:00",14.0431690323032,56.8324654451559,0
"844523304840","Sweden","2004-08-16 00:00:00","2009-09-07 00:00:00",14.0367681250603,56.8224728996708,1
"844523404840","Sweden","2004-08-16 00:00:00","2009-09-07 00:00:00",14.0310195642729,56.8415095475304,1
"844523408840","Sweden","2004-08-16 00:00:00","2009-09-07 00:00:00",13.9927636088358,56.8290612550721,0
"844524104841","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.8625404458379,56.8640608292043,1
"844524108840","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.836765863562,56.886512591653,0
"844524204840","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.8533598737451,56.8524763059502,1
"844524208840","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.8828143184827,56.8802161964316,1
"844524304840","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.8543808204624,56.8762671308399,0
"844524404840","Sweden","2004-05-17 00:00:00","2009-09-02 00:00:00",13.8507479635751,56.8785409527929,0
"844525204951","Sweden","2004-07-27 00:00:00","2009-05-20 00:00:00",13.6939556453204,56.8822957135336,0
"844525204952","Sweden","2004-07-27 00:00:00","2009-05-20 00:00:00",13.6925800487758,56.8888453370033,0
"844525208840","Sweden","2004-07-27 00:00:00","2009-05-20 00:00:00",13.7039883235145,56.9235106429614,0
"844526104840","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9325345884991,57.1955364439981,1
"844526204840","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9131270564779,57.1801788545295,0
"844526208840","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9059269757047,57.1801495201025,0
"844526308040","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9159811970229,57.1712873732623,1
"844526404841","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9155413898782,57.1745043149771,0
"844526408890","Sweden","2004-09-06 00:00:00","2009-08-21 00:00:00",13.9472469855057,57.1916155693108,0
"844528104840","Sweden","2004-09-01 00:00:00","2009-08-22 00:00:00",14.4345511214176,56.8150658009298,1
"844528108840","Sweden","2004-09-01 00:00:00","2009-08-22 00:00:00",14.4445965851109,56.8132733155199,1
